날짜,총반입량,평균기온,강수량,환율,경유가격,총반입량_lag_1,총반입량_lag_7,총반입량_lag_30,평균기온_lag_1,평균기온_lag_7,평균기온_lag_30,강수량_lag_1,강수량_lag_7,강수량_lag_30,환율_lag_1,환율_lag_7,환율_lag_30,경유가격_lag_1,경유가격_lag_7,경유가격_lag_30
2021-02-09,-0.7972962865954323,-1.4001079093390933,-0.3350798058289603,-1.9349443548041554,-1.791844469292857,-0.06671574732725945,-0.2878087371399217,-1.8925905843859432,-1.5311756039721676,-1.6691955125447282,-1.9963769082694,-0.3350851956284399,-0.3358252825814244,-0.3321948612917338,-1.9273126977388173,-1.9102494261520027,-2.0730107618108526,-1.7960096970189607,-1.7992774286356428,-1.8424183255390316
2021-02-10,-0.5610618168516518,-1.1752926287847971,-0.3350798058289603,-1.995832421666671,-1.7809768008594333,-0.7978228359603154,-0.3323394807624282,-1.3609265431614859,-1.3974891861966534,-1.61047651683022,-1.7758812369548282,-0.3350851956284399,-0.3358252825814244,-0.3321948612917338,-1.9323126937554482,-1.9416016612556275,-2.075385225232393,-1.7905732543168884,-1.7992774286356428,-1.8369425026510975
2021-02-11,-1.8492082650771724,-0.8808916661541709,-0.3350798058289603,-2.05373920336842,-1.7755429666427216,-0.5615504231703644,-0.39468252183393726,-0.6741938232465619,-1.17289600433379,-1.4183052581281939,-1.6078845350008686,-0.3350851956284399,-0.28013259065705304,-0.3321948612917338,-1.9931752659362378,-1.946011666518745,-2.040907968862361,-1.779700368912744,-1.7992774286356428,-1.8314666797631631
2021-02-12,-1.8492082650771724,-0.6614291303749769,-0.3350798058289603,-2.070668791136587,-1.7701091324260099,-1.8499037683834936,-0.6306954630332217,-1.4672593514063774,-0.878785885227659,-1.2154578183871658,-1.056645356714439,-0.3350851956284399,-0.3358252825814244,-0.3321948612917338,-2.051057801261885,-1.8886769192611708,-2.068545887277965,-1.7742639262106716,-1.7938253750642177,-1.825990856875229
2021-02-13,-1.8492082650771724,-0.7417203020015113,-0.3350798058289603,-2.070668791136587,-1.7701091324260099,-1.8499037683834936,-0.969129114564271,-0.5767220823554113,-0.6595401600758158,-0.7830724863076065,-1.0251459750980714,-0.3350851956284399,-0.3358252825814244,-0.3321948612917338,-2.067980300375835,-1.8886769192611708,-2.0346390625024693,-1.7688274835085993,-1.7938253750642177,-1.8150392110993607
2021-02-14,-1.8492082650771724,-0.5704324691982379,-0.3350798058289603,-2.070668791136587,-1.7701091324260099,-1.8499037683834936,-0.969129114564271,-0.8558457039982514,-0.7397520107411243,-0.895172387217122,-0.704902261998336,-0.3350851956284399,-0.3358252825814244,-0.3321948612917338,-2.067980300375835,-1.8886769192611708,-2.055628948732591,-1.7688274835085993,-1.7938253750642177,-1.8040875653234922
2021-02-15,-0.9310139109787043,-1.105706946708467,-0.3257969699123339,-2.0596066702931717,-1.7592414639925862,-1.8499037683834936,-0.06515501902738931,-0.8824289060594743,-0.5686333959884663,-1.5250670685182084,-1.3926387606223578,-0.3350851956284399,-0.3358252825814244,-0.3321948612917338,-2.067980300375835,-1.910537337622858,-2.055628948732591,-1.7688274835085993,-1.7883733214927926,-1.798611742435558
2021-02-16,-0.9622146900014679,-1.6035122107929805,-0.27938279032920205,-2.070476227679507,-1.7483737955591625,-0.9315619375395331,-0.7954592144364957,-0.8824289060594743,-1.1033790670905224,-1.39161480553069,-1.7496317522745222,-0.32580234482707854,-0.3358252825814244,-0.3321948612917338,-2.0569228113965052,-1.9155231754154665,-2.055628948732591,-1.7579545981044546,-1.7829212679213673,-1.798611742435558
2021-02-17,-1.0112444856086675,-2.0799064957770845,-0.2608171184959493,-2.029884179898152,-1.7429399613424505,-0.9627677279080171,-0.5594462732372113,-0.34190379748127603,-1.6006925412154347,-1.1674150037116593,-1.5028865962796438,-0.2793880908202719,-0.3358252825814244,-0.2856539096826491,-2.0677878175477566,-1.9762134062726497,-1.9790768463869168,-1.74708171270031,-1.7720171607785171,-1.793135919547624
2021-02-18,-1.3990255963201566,-1.8122692570219698,-0.3350798058289603,-2.0482556898355866,-1.732072292909027,-1.0118053984870636,-1.8463847639276487,-0.8115403672295467,-2.076616188496265,-0.8738200251391189,-1.8283802063154406,-0.2608223892175492,-0.3358252825814244,-0.3321948612917338,-2.0272127662222283,-2.033932038687291,-1.9777470044030496,-1.7416452699982377,-1.7665651072070918,-1.7876600966596896
2021-02-19,-1.2207354304757938,-0.9879465616562169,-0.3350798058289603,-2.0321926520528297,-1.7212046244756034,-1.3996487930667945,-1.8463847639276487,-0.5589999476479294,-1.8092433529452367,-0.654958313839589,-1.0251459750980714,-0.3350851956284399,-0.3358252825814244,-0.3321948612917338,-2.0455765837525495,-2.0508066192563703,-1.9977873427108968,-1.7307723845940932,-1.7611130536356667,-1.7821842737717555
2021-02-20,-1.0112444856086675,-0.2920897408929185,-0.3350798058289603,-2.0321926520528297,-1.7157707902588915,-1.221329990961171,-1.8463847639276487,-0.7539434294302304,-0.9857350194480703,-0.7350296716321,-0.5106560753640704,-0.3350851956284399,-0.3358252825814244,-0.15999334033812024,-2.02952027178746,-2.0508066192563703,-2.0428070742047626,-1.7198994991899486,-1.7611130536356667,-1.7767084508838213
2021-02-21,-1.0112444856086675,-0.23856229314189556,-0.3350798058289603,-2.0321926520528297,-1.7103369560421797,-1.0118053984870636,-1.8463847639276487,-0.44823660572616747,-0.29056564701539694,-0.5642107750080766,-0.6419034987656013,-0.3350851956284399,-0.3358252825814244,-0.14603105485539483,-2.02952027178746,-2.0508066192563703,-2.008139680301787,-1.7144630564878762,-1.7611130536356667,-1.7767084508838213
